Date,url,code,Company,Description
2013/05/09,nttdata.com,nttdata,nttdata,"NTT DATA AgileNet L. L. C.  was established in 2001 and is fully owned by NTT DATA International.   Their mission is to gain market intelligence knowledge in the US emerging market and support our customers in the following areas:  Market Research, Research  & Development, Business Alliance and Software & Service.  NTT Datat AgileNet is making the most of our Silicon Valley location to conduct surveys and analytical studies of market trends and newly emerging business in the United States.  In support of businesses alliances between NTT DATA, the partner companies, and US leading-edge companies, we introduce services and companies that are expanding rapidly in the market. "
2011/05/19,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2011/10/05,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2012/02/29,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2012/06/26,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2013/05/09,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2014/07/17,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2015/02/17,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2015/11/10,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
2016/03/17,nulssc.com,NUL,NUL,"NSSC helps US-based IT companies expand their business to the Japanese market by utilizing the close relationship with Nihon Unisys, Ltd.  (NUL) group, as a leading IT service provider, which has a large customer base (7000 +) in Japanese IT market.  Most of their customer includes market-leading companies in various industries. "
